agg_trade_id,price,quantity,first_trade_id,last_trade_id,transact_time,is_buyer_maker
5115,112989.5,1.0,5925,5925,1758888280175,true
5116,112989.5,1.0,5926,5926,1758888284541,true
5117,112989.5,1.0,5927,5927,1758888290192,true
5118,112989.5,1.0,5928,5928,1758888294559,true
5119,112989.5,1.0,5929,5929,1758888299407,true
5120,112989.5,1.0,5930,5930,1758888303774,true
5121,112989.5,1.0,5931,5931,1758888308139,true
5122,112999.9,1.0,5932,5932,1758888312501,true
5123,113003.0,1.0,5933,5933,1758888316859,true
5124,113003.0,1.0,5934,5934,1758888322545,true
5125,113003.0,1.0,5935,5935,1758888326906,true
5126,113003.0,1.0,5936,5936,1758888332261,true
5127,113003.0,1.0,5937,5937,1758888336636,true
5128,113003.0,1.0,5938,5938,1758888340995,true
5129,113003.0,1.0,5939,5939,1758888345353,true
5130,113003.0,1.0,5940,5940,1758888351021,true
5131,113003.0,1.0,5941,5941,1758888355387,true
5132,113003.0,1.0,5942,5942,1758888359763,true
5133,113005.3,1.0,5943,5943,1758888364121,true
5134,113005.3,1.0,5944,5944,1758888368487,true
5135,113005.3,1.0,5945,5945,1758888372843,true
5136,112987.0,1.0,5946,5946,1758888377208,true
5137,112987.0,1.0,5947,5947,1758888382888,true
5138,112968.5,1.0,5948,5948,1758888387249,true
5139,112984.9,11.0,5949,5949,1758888390739,false
5140,112981.4,1.0,5950,5950,1758888391607,true
5141,112981.4,1.0,5951,5951,1758888395970,true
5142,112981.4,1.0,5952,5952,1758888401333,true
5143,112981.4,1.0,5953,5953,1758888405717,true
5144,112981.4,1.0,5954,5954,1758888410086,true
5145,112981.4,1.0,5955,5955,1758888415760,true
5146,112996.4,1.0,5956,5956,1758888420126,true
5147,112996.4,1.0,5957,5957,1758888424483,true
5148,112996.4,1.0,5958,5958,1758888428839,true
5149,112984.8,1.0,5959,5959,1758888433217,true
5150,112971.0,1.0,5960,5960,1758888437582,true
5151,112974.8,1.0,5961,5961,1758888443282,true
5152,112951.9,1.0,5962,5962,1758888447643,true
5153,112956.6,1.0,5963,5963,1758888452017,true
5154,112956.6,1.0,5964,5964,1758888456381,true
5155,112956.6,1.0,5965,5965,1758888460743,true
5156,112973.7,1.0,5966,5966,1758888465587,true
5157,112949.8,1.0,5967,5967,1758888469957,true
5158,112954.2,1.0,5968,5968,1758888475617,true
5159,112954.2,1.0,5969,5969,1758888479973,true
5160,112942.5,1.0,5970,5970,1758888484339,true
5161,112931.4,1.0,5971,5971,1758888488687,true
5162,112921.2,1.0,5972,5972,1758888493047,true
5163,112929.6,7.0,5973,5973,1758888494070,true
5164,112929.6,1.0,5974,5974,1758888497406,true
5165,112929.6,1.0,5975,5975,1758888501772,true
5166,112916.1,1.0,5976,5976,1758888507445,true
5167,112916.1,1.0,5977,5977,1758888511814,true
5168,112919.5,1.0,5978,5978,1758888516177,true
5169,112919.5,1.0,5979,5979,1758888520545,true
5170,112919.5,1.0,5980,5980,1758888524912,true
5171,112919.5,1.0,5981,5981,1758888529274,true
5172,112951.3,1.0,5982,5982,1758888534924,true
5173,112951.3,1.0,5983,5983,1758888539320,true
5174,112951.3,1.0,5984,5984,1758888543693,true
5175,112924.7,1.0,5985,5985,1758888548055,true
5176,112923.7,51.0,5986,5986,1758888551494,true
5177,112908.6,1.0,5987,5987,1758888552413,true
5178,112915.8,1.0,5988,5988,1758888556790,true
5179,112915.8,1.0,5989,5989,1758888561145,true
5180,112901.9,1.0,5990,5990,1758888566799,true
5181,112909.9,1.0,5991,5991,1758888571167,true
5182,112909.9,1.0,5992,5992,1758888576535,true
5183,112909.9,1.0,5993,5993,1758888580896,true
5184,112909.9,1.0,5994,5994,1758888585266,true
5185,112910.4,1.0,5995,5995,1758888589630,true
5186,112910.4,1.0,5996,5996,1758888595277,true
5187,112923.9,1.0,5997,5997,1758888599640,true
5188,112923.9,1.0,5998,5998,1758888604008,true
5189,112926.0,17.0,5999,5999,1758888604077,false
5190,112943.8,52.0,6000,6000,1758888605392,true
5191,112936.1,1.0,6001,6001,1758888608388,true
5192,112936.1,53.0,6002,6002,1758888611266,true
5193,112923.2,1.0,6003,6003,1758888612750,true
5194,112927.2,1.0,6004,6004,1758888617124,true
5195,112910.7,1.0,6005,6005,1758888621497,true
5196,112910.7,1.0,6006,6006,1758888627148,true
5197,112900.1,1.0,6007,6007,1758888631771,true
5198,112900.1,51.0,6008,6008,1758888633292,true
5199,112900.0,269.0,6009,6009,1758888633293,true
5200,112900.0,186.0,6010,6014,1758888633626,true
5201,112900.0,9.0,6015,6015,1758888634635,true
5202,112900.0,66.0,6016,6020,1758888635395,true
5203,112900.0,1.0,6021,6021,1758888635948,true
5204,112891.3,1.0,6022,6022,1758888636137,true
5205,112891.3,299.0,6023,6023,1758888637434,true
5206,112865.6,1.0,6024,6024,1758888640520,true
5207,112865.6,1.0,6025,6025,1758888644891,true
5208,112866.8,1.0,6026,6026,1758888649269,true
5209,112867.3,1.0,6027,6027,1758888653644,true
5210,112876.7,1.0,6028,6028,1758888659320,true
5211,112876.7,58.0,6029,6029,1758888663259,true
5212,112869.9,1.0,6030,6030,1758888663694,true
5213,112871.1,1.0,6031,6031,1758888668078,true
5214,112871.1,1.0,6032,6032,1758888673456,true
5215,112872.8,1.0,6033,6033,1758888677849,true
5216,112872.8,59.0,6034,6034,1758888681962,true
5217,112865.2,1.0,6035,6035,1758888682225,true
5218,112864.1,50.0,6036,6041,1758888685348,true
5219,112844.9,1.0,6042,6042,1758888687893,true
5220,112840.2,3.0,6043,6043,1758888690680,true
5221,112819.4,1.0,6044,6044,1758888692276,true
5222,112817.2,61.0,6045,6045,1758888694726,true
5223,112817.1,50.0,6046,6046,1758888694727,true
5224,112817.6,1.0,6047,6047,1758888696663,true
5225,112839.8,1.0,6048,6048,1758888701045,true
5226,112818.1,1.0,6049,6049,1758888705414,true
5227,112830.5,1.0,6050,6050,1758888710037,true
5228,112830.5,36.0,6051,6051,1758888711114,true
5229,112830.5,1.0,6052,6052,1758888715414,true
5230,112841.2,17.0,6053,6053,1758888719094,false
5231,112861.7,1.0,6054,6054,1758888721093,true
5232,112863.5,1.0,6055,6055,1758888725958,true
5233,112863.5,1.0,6056,6056,1758888730339,true
5234,112863.5,1.0,6057,6057,1758888734714,true
5235,112863.5,1.0,6058,6058,1758888739091,true
5236,112863.5,1.0,6059,6059,1758888743476,true
5237,112863.5,1.0,6060,6060,1758888747864,true
5238,112852.8,1.0,6061,6061,1758888753532,true
5239,112852.8,1.0,6062,6062,1758888757914,true
5240,112827.8,1.0,6063,6063,1758888762302,true
5241,112827.9,1.0,6064,6064,1758888766680,true
5242,112827.9,1.0,6065,6065,1758888771075,true
5243,112827.9,1.0,6066,6066,1758888775457,true
5244,112827.9,1.0,6067,6067,1758888781129,true
5245,112828.6,1.0,6068,6068,1758888785515,true
5246,112828.1,1.0,6069,6069,1758888789895,true
5247,112828.1,1.0,6070,6070,1758888794283,true
5248,112827.9,1.0,6071,6071,1758888798652,true
5249,112827.9,1.0,6072,6072,1758888803023,true
5250,112811.5,1.0,6073,6073,1758888807403,true
5251,112811.5,1.0,6074,6074,1758888813089,true
5252,112811.5,1.0,6075,6075,1758888817487,true
5253,112818.4,1.0,6076,6076,1758888821861,true
5254,112818.3,1.0,6077,6077,1758888826238,true
5255,112826.4,1.0,6078,6078,1758888830617,true
5256,112814.7,1.0,6079,6079,1758888835005,true
5257,112820.3,1.0,6080,6080,1758888840691,true
5258,112824.1,1.0,6081,6081,1758888845086,true
5259,112807.9,1.0,6082,6082,1758888850454,true
5260,112807.9,1.0,6083,6083,1758888854820,true
5261,112807.9,1.0,6084,6084,1758888859207,true
5262,112807.9,1.0,6085,6085,1758888863590,true
5263,112801.2,1.0,6086,6086,1758888867967,true
5264,112801.2,1.0,6087,6087,1758888873633,true
5265,112815.8,1.0,6088,6088,1758888878018,true
5266,112823.3,1.0,6089,6089,1758888882415,true
5267,112823.3,1.0,6090,6090,1758888886797,true
5268,112801.3,1.0,6091,6091,1758888891168,true
5269,112801.3,1.0,6092,6092,1758888895557,true
5270,112801.3,1.0,6093,6093,1758888899931,true
5271,112831.4,1.0,6094,6094,1758888905602,true
5272,112844.2,1.0,6095,6095,1758888909973,true
5273,112844.2,1.0,6096,6096,1758888914598,true
5274,112844.2,1.0,6097,6097,1758888919001,true
5275,112853.7,1.0,6098,6098,1758888923388,true
5276,112853.5,1.0,6099,6099,1758888927781,true
5277,112853.5,1.0,6100,6100,1758888933458,true
5278,112853.5,1.0,6101,6101,1758888937854,true
5279,112853.7,1.0,6102,6102,1758888942226,true
5280,112853.7,1.0,6103,6103,1758888946603,true
5281,112853.5,1.0,6104,6104,1758888951000,true
5282,112853.5,1.0,6105,6105,1758888955376,true
5283,112853.5,1.0,6106,6106,1758888959749,true
5284,112872.0,17.0,6107,6112,1758888963663,false
5285,112872.1,8.0,6113,6116,1758888963694,false
5286,112868.9,1.0,6117,6117,1758888964542,true
5287,112872.1,40.0,6118,6120,1758888965934,false
5288,112872.2,1.0,6121,6121,1758888965939,false
5289,112925.2,1.0,6122,6122,1758888969895,true
5290,112928.7,1.0,6123,6123,1758888970300,false
5291,112940.0,1.0,6124,6124,1758888974269,true
5292,112950.8,1.0,6125,6125,1758888978653,true
5293,112952.0,1.0,6126,6126,1758888983033,true
5294,112952.0,1.0,6127,6127,1758888987410,true
5295,112952.0,1.0,6128,6128,1758888993101,true
5296,112973.5,1.0,6129,6129,1758888997479,true
5297,113003.1,1.0,6130,6130,1758889001858,true
5298,112987.9,1.0,6131,6131,1758889006234,true
5299,112987.8,200.0,6132,6135,1758889010409,true
5300,112964.2,1.0,6136,6136,1758889010622,true
5301,112990.0,1.0,6137,6137,1758889015999,true
5302,112974.0,1.0,6138,6138,1758889020400,true
5303,112990.6,1.0,6139,6139,1758889026081,true
5304,112985.2,1.0,6140,6140,1758889030472,true
5305,112978.4,1.0,6141,6141,1758889034864,true
5306,112996.3,1.0,6142,6142,1758889039241,true
5307,112996.5,1.0,6143,6143,1758889040696,false
5308,113007.7,1.0,6144,6144,1758889043619,true
5309,112998.6,1.0,6145,6145,1758889048000,true
5310,112996.3,49.0,6146,6146,1758889049926,true
5311,112976.4,1.0,6147,6147,1758889052385,true
5312,112976.4,1.0,6148,6148,1758889058054,true
5313,112976.4,1.0,6149,6149,1758889062444,true
5314,112976.4,1.0,6150,6150,1758889066817,true
5315,112976.4,1.0,6151,6151,1758889071199,true
5316,112976.4,1.0,6152,6152,1758889075583,true
5317,112980.5,1.0,6153,6153,1758889080984,true
5318,112980.5,1.0,6154,6154,1758889086181,true
5319,112969.6,1.0,6155,6155,1758889090583,true
5320,112973.7,1.0,6156,6156,1758889094958,true
5321,113003.3,1.0,6157,6157,1758889099341,true
5322,112987.2,1.0,6158,6158,1758889103715,true
5323,112973.5,1.0,6159,6159,1758889108097,true
5324,112973.5,1.0,6160,6160,1758889112474,true
5325,112965.8,1.0,6161,6161,1758889118147,true
5326,112965.8,1.0,6162,6162,1758889122521,true
5327,112958.3,57.0,6163,6163,1758889200311,true
5328,112914.2,53.0,6164,6164,1758889208219,true
5329,112913.6,53.0,6165,6165,1758889231882,true
5330,112775.9,58.0,6166,6166,1758889373656,false
5331,112776.0,75.0,6167,6167,1758889373656,false
5332,112776.1,250.0,6168,6168,1758889373656,false
5333,112793.1,1.0,6169,6169,1758889373656,false
5334,112801.5,124.0,6170,6170,1758889373656,false
5335,112790.8,51.0,6171,6171,1758889377411,false
5336,112790.9,75.0,6172,6172,1758889377411,false
5337,112791.0,250.0,6173,6173,1758889377411,false
5338,112801.9,32.0,6174,6174,1758889377411,false
5339,112804.4,1.0,6175,6175,1758889377411,false
5340,112806.1,99.0,6176,6176,1758889377412,false
5341,112907.7,79.0,6177,6181,1758889670951,false
5342,112907.7,30.0,6182,6193,1758889671135,false
5343,112907.7,37.0,6194,6196,1758889671273,false
5344,112907.7,56.0,6197,6202,1758889672083,false
5345,112907.7,91.0,6203,6208,1758889672436,false
5346,112907.7,8.0,6209,6210,1758889672554,false
5347,112907.7,509.0,6211,6225,1758889672874,false
5348,112905.5,34.0,6226,6228,1758889683904,true
5349,112907.7,90.0,6229,6229,1758889691298,false
5350,112907.7,92.0,6230,6234,1758889691445,false
5351,112907.7,24.0,6235,6238,1758889691638,false
5352,112969.1,156.0,6239,6240,1758889724496,false
5353,112969.2,250.0,6241,6241,1758889724496,false
5354,112980.0,104.0,6242,6242,1758889724496,false
5355,112969.0,57.0,6243,6243,1758889727058,false
5356,112985.2,1.0,6244,6244,1758889727058,false
5357,112991.0,250.0,6245,6245,1758889727058,false
5358,112996.5,1.0,6246,6246,1758889727058,false
5359,112997.2,31.0,6247,6247,1758889727058,false
5360,112982.2,1.0,6248,6248,1758889728552,true
5361,112984.3,53.0,6249,6249,1758889729593,false
5362,112984.4,104.0,6250,6250,1758889729593,false
5363,112988.7,183.0,6251,6251,1758889729593,false
5364,112987.7,104.0,6252,6252,1758889732159,false
5365,112988.6,53.0,6253,6253,1758889732159,false
5366,112988.8,183.0,6254,6254,1758889732159,false
5367,113041.6,53.0,6255,6255,1758889764946,false
5368,113041.7,2.0,6256,6257,1758889764946,false
5369,113053.0,1.0,6258,6258,1758889764961,false
5370,113059.4,32.0,6259,6259,1758889772390,true
5371,113060.3,3.0,6260,6261,1758889781674,false
5372,113075.5,61.0,6262,6262,1758889785314,false
5373,113075.6,1.0,6263,6263,1758889785315,false
5374,113077.3,60.0,6264,6264,1758889785675,false
5375,113086.9,1.0,6265,6265,1758889790774,false
5376,113098.2,2.0,6266,6267,1758889791709,false
5377,112902.3,1.0,6268,6268,1758889821334,true
5378,112931.1,1.0,6269,6269,1758889825892,true
5379,113041.7,2.0,6270,6271,1758889829499,false
5380,113053.0,1.0,6272,6272,1758889829508,false
5381,113098.2,2.0,6273,6274,1758889830230,false
5382,113069.6,27.0,6275,6275,1758889830733,false
5383,113030.4,1.0,6276,6276,1758889835039,false
5384,113041.7,2.0,6277,6278,1758889835046,false
5385,112963.6,21.0,6279,6279,1758889836259,true
5386,112970.6,1.0,6280,6280,1758889841615,true
5387,113041.7,2.0,6281,6282,1758889847105,false
5388,113064.2,58.0,6283,6283,1758889855410,false
5389,113075.5,61.0,6284,6284,1758889855442,false
5390,113120.7,745.0,6285,6306,1758889862988,false
5391,113120.7,208.0,6307,6314,1758889863144,false
5392,113120.7,25.0,6315,6320,1758889863245,false
5393,113120.7,489.0,6321,6347,1758889863401,false
5394,113120.7,63.0,6348,6348,1758889863522,false
5395,113139.6,1.0,6349,6349,1758889870035,true
5396,113116.4,200.0,6350,6351,1758889870296,true
5397,113080.9,152.0,6352,6352,1758889871675,true
5398,113135.5,2.0,6353,6354,1758889879475,true
5399,113135.5,1.0,6355,6355,1758889880017,true
5400,113141.2,1.0,6356,6356,1758889886830,true
5401,113141.2,60.0,6357,6357,1758889887072,true
5402,113151.7,62.0,6358,6358,1758889911305,true
5403,113140.7,49.0,6359,6359,1758889916527,false
5404,113140.8,101.0,6360,6360,1758889916527,false
5405,113233.6,10.0,6361,6361,1758889924990,false
5406,113196.6,1.0,6362,6362,1758889927251,true
5407,113280.9,3.0,6363,6363,1758889950044,false
5408,113346.7,58.0,6364,6364,1758889955159,false
5409,113358.0,221.0,6365,6377,1758889957655,true
5410,113326.9,1.0,6378,6378,1758889958886,false
5411,113440.1,1.0,6379,6379,1758889966166,true
5412,113391.2,73.0,6380,6382,1758889980374,true
5413,113275.3,11.0,6383,6383,1758890003321,false
5414,113224.1,2.0,6384,6384,1758890014332,false
5415,113224.1,98.0,6385,6387,1758890014616,true
5416,113256.4,1.0,6388,6388,1758890050389,false
5417,113267.7,2.0,6389,6390,1758890050397,false
5418,113300.9,50.0,6391,6393,1758890062056,true
5419,113287.9,50.0,6394,6394,1758890090556,false
5420,113312.9,1.0,6395,6395,1758890104875,false
5421,113313.1,50.0,6396,6396,1758890109364,false
5422,113448.2,250.0,6397,6397,1758890201164,false
5423,113501.8,3.0,6398,6398,1758890211586,false
5424,113530.5,35.0,6399,6403,1758890223218,false
5425,113530.5,22.0,6404,6404,1758890224150,false
5426,113530.6,30.0,6405,6405,1758890224150,false
5427,113530.9,140.0,6406,6406,1758890224150,false
5428,113482.3,20.0,6407,6407,1758890230482,false
5429,113493.6,52.0,6408,6412,1758890261564,false
5430,113280.9,3.0,6413,6414,1758890315286,true
5431,113343.9,7.0,6415,6415,1758890489044,true
5432,113369.3,51.0,6416,6416,1758890583414,false
5433,113451.6,59.0,6417,6417,1758890672202,false
5434,113482.4,1.0,6418,6418,1758890672307,false
5435,113493.6,1.0,6419,6419,1758890672738,false
5436,113476.4,57.0,6420,6421,1758890678757,true
5437,113501.8,3.0,6422,6422,1758890717666,false
5438,113495.7,47.0,6423,6425,1758890724812,true
5439,113402.6,21.0,6426,6426,1758890768675,true
5440,113423.5,63.0,6427,6430,1758890783348,true
5441,113434.2,5.0,6431,6431,1758890794289,true
5442,113466.7,51.0,6432,6432,1758890803531,false
5443,113466.8,75.0,6433,6433,1758890803531,false
5444,113466.9,74.0,6434,6434,1758890803531,false
5445,113464.1,59.0,6435,6442,1758890804001,true
5446,113445.9,58.0,6443,6443,1758890830475,true
5447,113350.1,80.0,6444,6444,1758891117239,true
5448,113312.9,1.0,6445,6445,1758891129190,false
5449,113280.9,2.0,6446,6446,1758891142174,true
5450,113280.9,1.0,6447,6447,1758891148506,true
5451,113188.5,7.0,6448,6448,1758891294916,false
5452,113257.0,8.0,6449,6449,1758891361364,false
5453,113358.1,1.0,6450,6450,1758891602188,false
5454,113384.2,10.0,6451,6451,1758891658162,true
5455,113360.4,50.0,6452,6452,1758891661030,true
5456,113362.9,50.0,6453,6453,1758891700201,true
5457,113353.9,10.0,6454,6454,1758891733586,true
5458,113365.8,50.0,6455,6455,1758891749749,true
5459,113309.3,15.0,6456,6461,1758891779769,true
5460,113300.7,50.0,6462,6462,1758891790470,true
5461,113308.7,14.0,6463,6464,1758891849897,false
5462,113308.7,9.0,6465,6466,1758891852125,false
5463,113308.7,27.0,6467,6467,1758891854029,false
5464,113373.9,14.0,6468,6468,1758891874701,true
5465,113362.0,250.0,6469,6469,1758891874701,true
5466,113342.2,31.0,6470,6470,1758891874728,true
5467,113314.1,1.0,6471,6471,1758891874937,true
5468,113269.0,44.0,6472,6488,1758891892998,false
5469,113269.0,6.0,6489,6490,1758891896014,false
5470,113257.4,106.0,6491,6493,1758892004602,true
5471,113193.0,57.0,6494,6495,1758892029088,true
5472,113192.6,1.0,6496,6496,1758892033491,true
5473,113170.9,98.0,6497,6497,1758892216186,true
5474,113176.7,53.0,6498,6498,1758892235156,false
5475,113172.7,50.0,6499,6499,1758892243907,false
5476,113153.5,74.0,6500,6500,1758892262216,false
5477,113109.2,250.0,6501,6501,1758892401326,true
5478,113105.8,46.0,6502,6502,1758892401326,true
5479,113110.9,1.0,6503,6503,1758892445568,true
5480,113127.7,1.0,6504,6504,1758892536274,true
5481,113101.2,1.0,6505,6505,1758892552813,true
5482,113080.3,1.0,6506,6506,1758892569251,true
5483,113065.8,1.0,6507,6507,1758892585611,true
5484,113060.3,2.0,6508,6508,1758892596147,true
5485,113060.3,1.0,6509,6509,1758892596298,true
5486,113043.3,1.0,6510,6510,1758892602154,true
5487,113024.7,61.0,6511,6511,1758892610132,false
5488,113033.5,1.0,6512,6512,1758892645481,true
5489,113048.6,15.0,6513,6513,1758892649840,true
5490,113030.8,1.0,6514,6514,1758892661754,true
5491,113030.8,3.0,6515,6515,1758892676650,true
5492,113030.8,1.0,6516,6516,1758892677891,true
5493,113043.3,1.0,6517,6517,1758892694670,true
5494,113053.7,1.0,6518,6518,1758892711619,true
5495,113090.6,1.0,6519,6519,1758892742010,true
5496,113144.8,1.0,6520,6520,1758892760000,true
5497,113134.9,1.0,6521,6521,1758892776652,true
5498,113156.3,1.0,6522,6522,1758892792623,true
5499,113274.1,1.0,6523,6523,1758892930122,true
5500,113254.1,1.0,6524,6524,1758892947458,true
5501,113244.7,1.0,6525,6525,1758892965250,true
5502,113263.7,1.0,6526,6526,1758892982691,true
5503,113247.9,58.0,6527,6527,1758893022063,true
5504,113175.9,92.0,6528,6529,1758893260110,true
5505,113030.8,53.0,6530,6530,1758893446234,true
5506,113030.7,332.0,6531,6533,1758893446235,true
5507,113030.7,30.0,6534,6535,1758893447245,true
5508,113030.7,100.0,6536,6536,1758893447360,true
5509,113030.7,42.0,6537,6537,1758893447533,true
5510,112998.3,33.0,6538,6538,1758893448808,true
5511,112998.3,3.0,6539,6539,1758893449113,true
5512,112998.4,55.0,6540,6540,1758893449402,true
5513,112998.3,38.0,6541,6541,1758893449402,true
5514,113034.7,1.0,6542,6542,1758893466351,false
5515,113035.9,1.0,6543,6543,1758893466352,false
5516,113230.7,59.0,6544,6544,1758893549013,false
5517,113251.3,62.0,6545,6545,1758893549983,false
5518,113249.5,49.0,6546,6546,1758893550884,false
5519,113249.6,61.0,6547,6547,1758893550884,false
5520,113280.9,3.0,6548,6548,1758893566983,false
5521,113098.1,60.0,6549,6549,1758893666341,false
5522,113340.1,2.0,6550,6550,1758893733498,true
5523,113300.0,199.0,6551,6551,1758893768290,false
5524,113330.9,250.0,6552,6552,1758893776238,false
5525,113309.5,20.0,6553,6554,1758893799002,false
5526,113302.7,250.0,6555,6556,1758893820622,false
5527,113325.6,1.0,6557,6557,1758893834158,true
5528,113310.2,32.0,6558,6560,1758893837669,false
5529,113344.1,17.0,6561,6561,1758893859859,true
5530,113320.2,52.0,6562,6562,1758893890614,false
5531,113408.7,46.0,6563,6565,1758893945016,false
5532,113431.3,49.0,6566,6566,1758893945658,false
5533,113454.0,1.0,6567,6567,1758893964601,false
5534,113499.1,5.0,6568,6568,1758893966663,false
5535,113501.8,3.0,6569,6569,1758893969861,false
5536,113550.2,3.0,6570,6570,1758893986012,false
5537,113550.3,378.0,6571,6573,1758893986012,false
5538,113549.4,8.0,6574,6574,1758893992205,true
5539,113548.1,58.0,6575,6580,1758893995402,true
5540,113548.2,60.0,6581,6585,1758893995411,true
5541,113538.1,49.0,6586,6587,1758893995823,true
5542,113533.1,61.0,6588,6588,1758894015165,false
5543,113544.3,52.0,6589,6590,1758894016181,false
5544,113550.2,48.0,6591,6591,1758894020263,false
5545,113550.3,34.0,6592,6592,1758894020263,false
5546,113550.2,8.0,6593,6593,1758894021088,false
5547,113550.3,94.0,6594,6594,1758894021088,false
5548,113550.3,98.0,6595,6595,1758894021481,false
5549,113550.3,82.0,6596,6596,1758894021626,false
5550,113550.3,289.0,6597,6609,1758894026223,false
5551,113550.3,95.0,6610,6610,1758894026340,false
5552,113550.3,337.0,6611,6621,1758894026443,false
5553,113550.3,120.0,6622,6622,1758894026786,false
5554,113550.3,84.0,6623,6623,1758894028641,false
5555,113550.3,173.0,6624,6625,1758894028758,false
5556,113550.3,31.0,6626,6629,1758894029020,false
5557,113550.3,80.0,6630,6630,1758894035430,false
5558,113550.3,181.0,6631,6632,1758894035605,false
5559,113550.3,89.0,6633,6633,1758894037828,false
5560,113549.9,102.0,6634,6655,1758894038944,true
5561,113549.9,98.0,6656,6659,1758894039578,true
5562,113522.5,15.0,6660,6660,1758894044440,true
5563,113458.4,15.0,6661,6661,1758894057476,true
5564,113458.3,51.0,6662,6662,1758894057476,true
5565,113436.2,34.0,6663,6663,1758894062474,false
5566,113454.0,48.0,6664,6665,1758894063616,false
5567,113480.2,113.0,6666,6669,1758894064689,false
5568,113494.1,2.0,6670,6670,1758894070004,false
5569,113494.2,113.0,6671,6677,1758894070004,false
5570,113401.7,1.0,6678,6678,1758894134791,true
5571,113384.3,1.0,6679,6679,1758894136734,true
5572,113408.6,1.0,6680,6680,1758894140418,false
5573,113408.8,1.0,6681,6681,1758894140418,false
5574,113465.2,1.0,6682,6682,1758894157658,false
5575,113533.0,51.0,6683,6683,1758894184199,false
5576,113544.9,14.0,6684,6684,1758894189627,false
5577,113550.3,150.0,6685,6686,1758894189962,false
5578,113550.3,433.0,6687,6696,1758894190450,false
5579,113550.3,60.0,6697,6703,1758894190551,false
5580,113550.3,171.0,6704,6705,1758894190663,false
5581,113550.3,41.0,6706,6708,1758894190955,false
5582,113550.3,95.0,6709,6709,1758894191072,false
5583,113550.3,1283.0,6710,6711,1758894192889,false
5584,113550.3,121.0,6712,6713,1758894193052,false
5585,113550.3,63.0,6714,6715,1758894193193,false
5586,113550.3,1.0,6716,6716,1758894193309,false
5587,113550.3,101.0,6717,6717,1758894193664,false
5588,113550.2,193.0,6718,6730,1758894196570,true
5589,113548.1,200.0,6731,6734,1758894196704,true
5590,113544.6,17.0,6735,6735,1758894196734,true
5591,113544.5,17.0,6736,6736,1758894196734,true
5592,113544.6,20.0,6737,6739,1758894196738,true
5593,113544.7,12.0,6740,6740,1758894196754,true
5594,113544.6,12.0,6741,6742,1758894196788,true
5595,113544.5,27.0,6743,6749,1758894196794,true
5596,113544.7,22.0,6750,6751,1758894197501,true
5597,113544.5,12.0,6752,6752,1758894197501,true
5598,113548.2,51.0,6753,6753,1758894203567,false
5599,113548.1,29.0,6754,6755,1758894214481,true
5600,113548.2,13.0,6756,6758,1758894214775,true
5601,113548.1,31.0,6759,6760,1758894214789,true
5602,113533.8,15.0,6761,6761,1758894217043,false
5603,113550.3,308.0,6762,6766,1758894217054,false
5604,113550.2,53.0,6767,6767,1758894222040,false
5605,113550.3,1.0,6768,6768,1758894222048,false
5606,113550.2,51.0,6769,6769,1758894226288,false
5607,113550.2,53.0,6770,6770,1758894229056,false
5608,113549.3,34.0,6771,6771,1758894230804,true
5609,113549.2,9.0,6772,6772,1758894230804,true
5610,113549.3,22.0,6773,6774,1758894230811,true
5611,113549.2,8.0,6775,6776,1758894230960,true
5612,113549.3,31.0,6777,6784,1758894230964,true
5613,113549.2,39.0,6785,6787,1758894230990,true
5614,113549.1,18.0,6788,6788,1758894230994,true
5615,113549.2,27.0,6789,6789,1758894231072,true
5616,113549.1,29.0,6790,6793,1758894231072,true
5617,113550.2,59.0,6794,6794,1758894232869,false
5618,113540.6,23.0,6795,6795,1758894235918,false
5619,113546.3,4.0,6796,6796,1758894241052,false
5620,113550.3,101.0,6797,6812,1758894241264,false
5621,113550.3,1141.0,6813,6816,1758894243455,false
5622,113550.3,80.0,6817,6817,1758894243814,false
5623,113550.3,82.0,6818,6818,1758894248186,false
5624,113550.3,105.0,6819,6819,1758894248393,false
5625,113550.3,626.0,6820,6820,1758894249392,false
5626,113550.2,200.0,6821,6827,1758894256204,true
5627,113543.4,20.0,6828,6829,1758894256252,true
5628,113550.3,898.0,6830,6839,1758894266673,false
5629,113550.3,99.0,6840,6861,1758894266780,false
5630,113550.3,1067.0,6862,6869,1758894266884,false
5631,113558.0,31.0,6870,6870,1758894297137,true
5632,113551.2,25.0,6871,6871,1758894297137,true
5633,113512.7,56.0,6872,6872,1758894313341,false
5634,113528.0,10.0,6873,6873,1758894313354,false
5635,113528.0,46.0,6874,6882,1758894313497,false
5636,113537.6,37.0,6883,6883,1758894316222,true
5637,113533.7,103.0,6884,6884,1758894316222,true
5638,113533.5,200.0,6885,6887,1758894316248,true
5639,113493.7,51.0,6888,6888,1758894319806,false
5640,113493.3,180.0,6889,6892,1758894343951,false
5641,113458.5,131.0,6893,6900,1758894367869,true
5642,113533.1,150.0,6901,6906,1758894397495,false
5643,113533.1,135.0,6907,6910,1758894398697,false
5644,113598.8,56.0,6911,6911,1758894474541,true
5645,113571.2,61.0,6912,6912,1758894478355,true
5646,113567.2,200.0,6913,6915,1758894478355,true
5647,113509.2,31.0,6916,6916,1758894478453,true
5648,113506.4,1.0,6917,6917,1758894478483,true
5649,113495.1,1.0,6918,6918,1758894478488,true
5650,113578.2,51.0,6919,6920,1758894491394,true
